ID1,HHID,HV201,HV202,HV204,HV205,HV206,HV207,HV208,HV209,HV210,HV211,HV212,HV213,HV214,HV215,HV216,HV217,HV218,HV219,HV220,HV221,HV225,HV226,HV227,HV228,HV234,HV235,HV236,HV237,HV237A,HV237B,HV237C,HV237D,HV237E,HV237F,HV237G,HV237H,HV237I,HV237J,HV237K,HV237X,HV237Z,HV238,HV239,HV240,HV241,HV242,HV243A,HV243B,HV243C,HV243D,HV244,HV245,HV246,HV246A,HV246B,HV246C,HV246D,HV246E,HV246F,HV246G,HV246H,HV246I,HV246J,HV246K,HV247,HV248,HV249,HV250,HV251,HML1,HML1A,HML2,SHVER,SHREGION,SHSEMES,SHPROVIN,SHDISTRI,SHTOTH,SH42,SH43,SH48,SH49,SH50,SH51,SH52,SH56,SH58,SH59,SH60,SH61A,SH61B,SH61C,SH61D,SH61E,SH61J,SH61K,SH61L,SH61M,SH61N,SH61O,SH61P,SH61Q,SH61R,SH61S,SH63,SH64,SH66,SH69,SH70,SH71,SH72,SXH73,SH76A,SH76B,SH76C,SH76D,SH76E,SH77F,SH78,SH79,SH224,SH225U,SH225,SH227,QH227A,QH227B,HV270,HV271
2024,      359520401,71,11,996,11,1,1,1,1,0,0,0,34,31,21,2,2,1,1,74,0,0,2, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,6,1,1,0, , , , , , , , , , ,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0, , , ,1,2,2, ,1,1,0,1,1,0,0, ,9, , ,5, , ,4,1.06712249104299
2024,      359521101,11, ,996,11,1,0,1,0,0,0,0,34,31,31,1,1,1,2,31,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,6,1,1,0, ,1,3,1, , , , , , ,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0, , , ,1,3,1, ,1,1,0,0,1,0,0, ,9, , ,9, , ,3,.757520039615667
2024,      359521401,11, ,996,11,1,0,1,0,0,0,0,34,31,31,1,4,1,2,33,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,6,1,1,0, ,1,3,1, , , , , , ,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0, , , ,1,2,1, ,1,1,0,0,0,0,0, ,9, , ,9, , ,3,.680824701619253
2024,      359600901,11, ,996,11,1,1,1,1,0,0,0,33,31,31,1,1,1,2,20,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,3,1,7,22,1,1, ,1,3,1, , , , , , ,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0, , , ,1,1,1, ,1,1,0,0,0,0,0, ,9, , ,6,1,1,4,.984301828429052
2024,      359602701,12, ,5,12,1,0,1,0,0,0,0,34,31,34,1,2,1,2,32,0,1,2, , ,994, ,1,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,3,1,7,22,1,1, ,1,2,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0, , , ,1,1,1, ,1,1,0,0,0,0,0, ,9, , ,6,1,1,2,-.367329374508896
2024,      359603201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,7,22,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359603801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,7,22,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359606001,11, ,996,11,1,1,1,1,0,0,0,34,11,34,2,2,1,1,28,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,3,0,0, ,0,0,0,0, , , , , , , , , ,0,3,1,7,22,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0, , , ,1,4,2, ,1,1,0,0,1,0,0, ,9, , ,6,1,1,4,.892153853219045
2024,      359607201,11, ,996,11,1,0,1,1,0,0,0,34,11,34,2,1,1,2,30,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,3,1,7,22,1,0, ,1,3,1, , , , , , ,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,0,0,0, ,9, , ,9, , ,2,.169679542330682
2024,      359609601,11, ,996,11,1,1,1,0,0,1,0,33,21,34,1,2,1,1,26,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,0,4,0,0, , , , , , , , , ,0,3,1,7,22,1,1, ,1,2,1, , , , , , ,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0, , , ,1,2,1, ,1,1,1,0,1,0,0, ,9, , ,6,1,1,3,.518424646211121
2024,      359610601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,1,7,22,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359611401,12, ,5,11,1,0,1,0,0,0,0,34,31,31,1,1,1,2,22,0,1,2, , ,994, ,1,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,3,1,7,22,1,1, ,1,3,1, , , , , , ,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,6,1,1,3,.536359083146922
2024,      359612701,11, ,996,11,1,0,1,0,0,0,0,34,31,34,1,2,1,1,33,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,0,2,0,0, , , , , , , , , ,0,3,1,7,22,1,0, ,1,3,1, , , , , , ,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0, ,1,2,1, ,1,1,0,0,0,0,0, ,9, , ,6,1,3,3,.354516088521502
2024,      359700101,11, ,996,11,1,0,1,1,0,0,0,34,31,31,1,2,1,1,35,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,1, ,1,3,1, , , , , , ,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0, , , ,1,1,1, ,1,1,0,0,0,0,0, ,9, , ,1,2,1,4,.949932879988334
2024,      359700801,11, ,996,11,1,1,1,0,0,0,0,34,31,31,2,2,1,1,45,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,0, ,1,3,1, , , , , , ,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,3,.855806946715633
2024,      359702001,11, ,996,12,1,1,1,1,0,0,0,33,31,31,2,2,1,1,69,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,1, ,1,3,1, , , , , , ,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0, , , ,1,4,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.10398933855375
2024,      359704801,11, ,996,11,1,1,1,1,1,0,0,33,31,31,2,4,1,1,57,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.73933424064012
2024,      359704901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,5,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359705301,11, ,996,11,1,1,1,0,0,0,0,34,31,31,2,1,1,2,38,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,0, ,1,3,1, , , , , , ,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,3,.692008235375842
2024,      359705501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,5,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359706201,11, ,996,11,1,1,1,1,0,0,0,33,31,31,1,2,1,1,27,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,0, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0, , , ,1,2,1, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,4,1.01053351053988
2024,      359707101,71,11,996,11,1,0,1,1,0,0,0,34,31,31,1,2,1,1,64,0,0,2, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,1, , , , , , , , , , ,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0, , , ,1,2,1, ,1,1,0,0,1,0,0, ,9, , ,5, , ,4,1.32528662719774
2024,      359708201,11, ,996,11,1,1,1,1,0,1,1,33,31,31,3,3,1,2,43,1,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,1,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.92308697482761
2024,      359800501,11, ,996,11,1,1,1,1,0,0,0,33,31,31,3,4,1,1,53,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0, , , ,1,4,3, ,1,1,0,0,0,0,0, ,9, , ,9, , ,5,1.767573212763
2024,      359800601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,5,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359802001,11, ,996,11,1,1,1,1,0,0,0,34,31,21,1,2,1,1,35,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,3,1, , , , , , ,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0, , , ,1,2,1, ,1,1,0,0,0,0,0, ,9, , ,1,1,1,4,.997727599656737
2024,      359802601,71,11,996,11,1,1,1,1,1,0,0,33,21,21,2,3,1,1,45,1,1,3, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,0, , , , , , , , , , ,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0, , , ,1,3,2, ,1,1,0,0,0,0,0, ,9, , ,5, , ,3,.713760141295838
2024,      359804501,11, ,996,21,1,1,1,1,0,0,1,33,21,12,2,4,1,1,39,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,1,1, , , , , , ,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0, , , ,1,2,2, ,1,0,0,0,0,0,0, ,9, , ,6,1,1,3,.459800742628682
2024,      359807101,11, ,996,11,1,1,1,1,0,1,0,34,21,21,1,2,1,2,57,0,1,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,3,1, ,1,3,1, , , , , , ,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0, , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,1,2,1,3,.500414382775784
2024,      359807102,71,11,996,11,1,1,1,1,0,0,0, , , ,1,4,1,2,50,0,1,3, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,3,1, , , , , , , , , , ,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0, , , ,1,3,1, , , , , , ,0,0, ,9, , ,5, , ,3,.832243148463329
2024,      359807103,11, ,996,11,1,1,1,0,0,0,0, , , ,3,4,1,2,41,0,1,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,3,1, ,1,3,1, , , , , , ,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0, , , ,1,3,3, , , , , , ,0,0, ,9, , ,1,2,1,3,.355267319386296
2024,      359809201,71,11,996,11,1,1,1,0,1,0,0,34,31,31,2,1,1,1,47,0,0,2, , ,994, , ,1,0,0,0,0,0,0,1, , , , ,0, , , , , ,0,1, ,0,0,1, ,1,0, ,0,0,0, ,25,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, , , , , , , , , , ,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0, , , ,1,3,2, ,1,0,0,0,0,0,1, ,9, , ,5, , ,4,.979146088659129
2024,      359813101,11, ,996,11,1,0,1,1,1,0,0,33,31,31,5,4,1,2,70,1,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,30,25,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,2,1, , , , , , ,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0, , , ,1,7,5, ,1,1,0,0,1,0,0, ,9, , ,2,1,1,5,1.70498130047657
2024,      359818601,11, ,996,11,1,0,1,0,1,0,0,34,31,21,3,2,1,1,31,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,3,1, , , , , , ,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0, , , ,1,4,3, ,1,0,0,0,0,0,0, ,9, , ,6,2,3,3,.351459476381683
2024,      359818901,11, ,996,11,1,1,1,1,0,1,0,34,31,31,3,3,1,2,44,0,0,3, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,7,1,1, ,1,3,1, , , , , , ,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0, , , ,1,3,3, ,1,1,0,0,1,0,0, ,9, , ,1,1,1,5,1.73110187841059
2024,      359900201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,5,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      359900301,12, ,3,11,1,1,1,1,0,0,0,34,31,31,3,4,1,2,67,0,0,2, , ,994, ,1,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0, , , ,1,4,3, ,1,1,0,1,1,0,0, ,9, , ,6,1,3,4,1.30917161866506
2024,      359901501,11, ,996,11,1,1,1,1,1,1,1,34,31,31,4,4,1,1,75,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0, , , ,1,5,4, ,1,1,0,0,0,0,0, ,9, , ,9, , ,5,1.57150923427388
2024,      359902301,11, ,996,11,1,0,1,1,0,1,0,34,31,31,3,4,1,1,65,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0, , , ,1,4,3, ,1,1,0,0,1,0,0, ,9, , ,6,2,1,4,.967516026673457
2024,      359903201,21, ,996,11,1,1,1,1,0,0,1,34,11,32,2,2,1,1,38,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1, , ,1,3,1, , , , , , ,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0, , , ,1,4,2, ,1,1,0,0,1,0,0, ,9, , ,6,2,5,4,1.10736723215514
2024,      359903601,11, ,996,11,1,1,1,1,0,0,0,34,31,31,2,2,1,2,66,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0, , , ,1,3,2, ,1,0,0,0,1,0,0, ,9, , ,6,1,1,3,.758885527659173
2024,      359903701,11, ,996,11,1,0,0,0,1,0,0,34,31,31,3,4,1,1,61,0,0,8, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,0,1, ,0,0,0, ,1,0, ,0,0,0, ,20,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0, ,1,4,3, ,1,1,1,0,1,0,0, ,9, , ,9, , ,2,.0726645015122868
2024,      359904001,11, ,996,11,1,0,1,1,0,0,0,11,31,21,1,1,1,2,38,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,3,1, , , , , , ,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0, , , ,1,2,1, ,1,1,0,1,1,0,0, ,9, , ,6,2,1,3,.634665720056051
2024,      359905501,21, ,996,21,1,1,1,1,0,0,0,34,21,21,2,3,1,2,56,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1, , ,1,2,1, , , , , , ,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,2,2,3,3,.359236816648018
2024,      359906401,11, ,996,11,1,0,1,0,0,0,0,34,31,34,1,1,1,2,72,0,1,95, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , , ,0, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,5,9,1,0, ,1,2,1, , , , , , ,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0, , , , ,1,1,1, ,1,1,0,0,1,0,0, ,9, , ,6,1,1,2,.020374672351553
2024,      360001101,61, ,5,23,1,0,0,1,0,0,0,11,12,34,2,3,1,2,44,0,0,8, , ,994, ,6,0,0,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,2,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,4,1, , , , , , ,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0, ,0, ,1,3,2, ,1,0,0,0,0,0,0, ,9, , ,6,2,3,1,-.852166538978682
2024,      360001701,61, ,1,21,1,1,1,1,0,1,0,34,31,21,4,4,1,1,51,0,0,2, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,8,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,3,1, , , , , , ,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0, , , ,1,5,4, ,1,1,1,0,0,0,0, ,9, , ,9, , ,3,.351942211779042
2024,      360001901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      360002501,61, ,1,23,1,1,1,1,1,0,0,11,12,34,3,4,1,1,54,0,0,8, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,7,4,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,3,1, , , , , , ,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,2,0, ,1,4,3, ,0, , , , ,0,0, ,9, , ,6,2,3,1,-.663108320736785
2024,      360002801,61, ,5,23,1,1,0,0,0,0,0,11,12,12,2,4,1,2,30,0,0,8, , ,994, ,6,0,0,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,2, ,4,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,4,1, , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0, ,1,2,2, ,1,0,0,0,0,0,0, ,9, , ,6,1,3,1,-1.11304749799011
2024,      360004201,61, ,1,21,1,1,1,1,0,0,0,34,21,34,2,4,1,2,65,0,0,2, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,0,0, ,0,0,0, ,0,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,2,1, , , , , , ,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0, , , ,1,3,2, ,1,1,0,0,1,0,0, ,9, , ,6,1,3,2,-.235735797207803
2024,      360005801,61, ,5,22,1,0,1,1,0,0,0,34,31,12,3,4,1,1,53,0,0,2, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,1, ,1,0, ,0,0,0, ,2,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0, , , ,1,4,3, ,1,1,0,0,0,0,1, ,9, , ,6,1,1,3,.317216143843154
2024,      360007201,61, ,1,21,1,0,0,0,0,0,0,34,12,34,2,1,1,2,38,0,0,2, , ,994, ,6,1,0,1,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,2,7,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,3,1, , , , , , ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8,0, ,1,2,2, ,0, , , , ,0,0, ,9, , ,6,2,4,1,-.741928222375491
2024,      360007601,61, ,5,23,1,1,0,0,0,0,0,11,12,12,1,1,1,2,57,0,0,8, , ,994, ,6,0,0,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,4,0,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,1,1, , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0, ,1,2,1, ,1,0,0,0,0,0,0, ,9, , ,6,1,3,1,-1.10995357749631
2024,      360007901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024,      360104801,61, ,1,11,1,0,1,1,0,1,0,11,11,34,2,2,1,1,33,0,0,2, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,1,2,0,0, , , , , , , , , ,0,2,1,2,1,1, , ,1,3,1, , , , , , ,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0, , , ,1,2,2, ,1,1,1,0,0,0,0, ,9, , ,6,2,3,1,-.585468828341183
2024,      360104901,13, ,1,11,1,1,0,1,0,1,0,34,21,21,3,2,1,1,43,0,0,2, , ,994, ,6,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,10,15,0,0, , , , , , , , , ,0,2,1,2,1,1,0, ,1,3,1, , , , , , ,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,8,0, ,1,4,3, ,1,0,0,0,0,0,0, ,9, , ,6,2,3,2,.115990291620494
2024,      360105001,11, ,996,11,1,1,1,1,0,1,0,34,21,21,2,2,1,1,57,0,0,2, , ,994, , ,1,1,0,0,0,0,0,0, , , , ,0, , , , , ,1,1, ,0,0,0, ,1,0, ,0,0,0, ,2,2,0,0, , , , , , , , , ,0,2,1,2,1,1,0, ,1,3,1, , , , , , ,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,8,1, ,1,3,2, ,1,1,0,0,0,0,0, ,9, , ,2,2,1,2,-.0803178352438583
