ID1,HHID,HV000,HV001,HV002,HV002A,HV003,HV004,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV017,HV020,HV021,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,UBIGEO,HV022,HV005,CODCCPP,NOMCCPP,LATITUDY,LONGITUDX,NCONGLOME1
2024,      325502001,PE6,3255,20,1,0,3255,2024,1493,0,0,0,0,0,0,3,4,0,3255,1,1,1,1,0, ,0, ,0, ,0,2293,0,1,0,1,010101,2,0,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325503101,PE6,3255,31,1,2,3255,2024,1493,4,2,0,4,4,1,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,1,2293,2,1,0,1,010101,2,74497,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325503901,PE6,3255,39,1,1,3255,2024,1493,2,1,0,2,2,0,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,0,2293,1,1,0,1,010101,2,607697,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325504001,PE6,3255,40,1,1,3255,2024,1493,1,0,0,1,1,0,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,0,2293,0,1,0,1,010101,2,607697,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325504701,PE6,3255,47,1,2,3255,2024,1493,4,1,0,4,4,1,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,1,2293,1,1,0,1,010101,2,74497,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325505001,PE6,3255,50,1,1,3255,2024,1493,3,1,0,3,3,1,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,1,2293,1,1,0,1,010101,2,74497,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325505301,PE6,3255,53,1,1,3255,2024,1493,2,1,0,2,2,0,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,0,2293,1,1,0,1,010101,2,607697,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325508901,PE6,3255,89,1,1,3255,2024,1493,4,1,0,4,4,1,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,1,2293,1,1,0,1,010101,2,74497,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325509301,PE6,3255,93,1,2,3255,2024,1493,2,2,0,2,2,0,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,0,2293,2,1,0,1,010101,2,607697,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325509701,PE6,3255,97,1,1,3255,2024,1493,4,1,0,4,4,1,1,1,0,3255,1,1,1,1,0, ,0, ,0, ,1,2293,1,1,0,1,010101,2,74497,0001,CHACHAPOYAS,-6.2258317,-77.8613021,07076
2024,      325600601,PE6,3256,6,1,1,3256,2024,1494,3,1,0,3,3,0,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,0,2346,1,1,0,1,010101,1,369880,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325600801,PE6,3256,8,1,1,3256,2024,1494,4,1,0,4,4,2,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,2,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325601301,PE6,3256,13,1,2,3256,2024,1494,6,2,0,6,5,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,2,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325601701,PE6,3256,17,1,2,3256,2024,1494,5,1,0,5,5,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325602801,PE6,3256,28,1,1,3256,2024,1494,5,1,0,5,5,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325603201,PE6,3256,32,1,2,3256,2024,1494,7,1,0,7,7,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325605001,PE6,3256,50,1,1,3256,2024,1494,3,1,0,3,3,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325605601,PE6,3256,56,1,1,3256,2024,1494,1,1,0,1,1,0,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,0,2346,1,1,0,1,010101,1,369880,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325605801,PE6,3256,58,1,1,3256,2024,1494,2,0,0,2,2,0,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,0,2346,0,1,0,1,010101,1,369880,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325606101,PE6,3256,61,1,4,3256,2024,1494,5,1,0,5,5,1,1,1,0,3256,1,1,1,1,0, ,0, ,0, ,1,2346,1,1,0,1,010101,1,45343,0001,CHACHAPOYAS,-6.2287533,-77.8674272,07082
2024,      325701001,PE6,3257,10,1,1,3257,2024,1490,3,1,0,3,2,1,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,1,2383,1,1,0,1,010101,2,90270,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325702001,PE6,3257,20,1,1,3257,2024,1490,1,1,0,1,1,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,1,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325703401,PE6,3257,34,1,1,3257,2024,1490,2,0,0,2,1,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,0,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325707001,PE6,3257,70,1,1,3257,2024,1490,4,0,0,4,4,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,0,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325707301,PE6,3257,73,1,0,3257,2024,1490,0,0,0,0,0,0,5,5,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,0,1,0,1,010101,2,0,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325707401,PE6,3257,74,1,1,3257,2024,1490,2,1,0,2,2,1,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,1,2383,1,1,0,1,010101,2,90270,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325710301,PE6,3257,103,1,2,3257,2024,1490,6,2,0,6,6,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,2,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325710601,PE6,3257,106,1,1,3257,2024,1490,3,0,0,3,3,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,0,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325710602,PE6,3257,106,2,1,3257,2024,1490,3,0,0,3,0,1,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,1,2383,1,1,0,1,010101,2,90270,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325712001,PE6,3257,120,1,0,3257,2024,1490,0,0,0,0,0,0,3,5,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,0,1,0,1,010101,2,0,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325712401,PE6,3257,124,1,1,3257,2024,1490,6,2,0,6,5,0,1,1,0,3257,1,1,1,1,0, ,0, ,0, ,0,2383,2,1,0,1,010101,2,736364,0001,CHACHAPOYAS,-6.2336073,-77.8648457,0709301
2024,      325800101,PE6,3258,1,1,2,3258,2024,1493,5,1,0,5,5,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,1,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325800601,PE6,3258,6,1,1,3258,2024,1493,5,2,0,5,5,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,2,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325803301,PE6,3258,33,1,2,3258,2024,1493,4,0,0,4,4,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,0,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325804201,PE6,3258,42,1,1,3258,2024,1493,4,1,0,4,4,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,1,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325806001,PE6,3258,60,1,1,3258,2024,1493,3,1,0,3,3,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,1,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325806401,PE6,3258,64,1,2,3258,2024,1493,8,2,0,6,8,3,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,3,368,2,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325809301,PE6,3258,93,1,1,3258,2024,1493,7,1,0,7,7,2,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,2,368,1,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325810301,PE6,3258,103,1,1,3258,2024,1493,4,1,0,3,4,1,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,1,368,1,1,0,1,010202,8,114633,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325811601,PE6,3258,116,1,2,3258,2024,1493,4,2,0,4,4,0,1,1,0,3258,1,1,1,2,0, ,0, ,0, ,0,368,2,1,0,1,010202,8,770510,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325812401,PE6,3258,124,1,0,3258,2024,1493,0,0,0,0,0,0,6,2,0,3258,1,1,1,2,0, ,0, ,0, ,0,368,0,1,0,1,010202,8,0,0033,EL MUYO (C.P.L.),-5.4205175,-78.4553342,06555
2024,      325901901,PE6,3259,19,1,2,3259,2024,1494,5,2,0,5,5,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,2,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325902701,PE6,3259,27,1,2,3259,2024,1494,2,1,0,2,2,0,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,0,435,1,1,0,1,010201,7,623267,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325903201,PE6,3259,32,1,2,3259,2024,1494,4,1,0,4,4,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,1,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325904501,PE6,3259,45,1,3,3259,2024,1494,4,1,0,4,3,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,1,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325907401,PE6,3259,74,1,3,3259,2024,1494,4,1,0,4,4,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,1,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325908501,PE6,3259,85,1,2,3259,2024,1494,5,2,0,5,5,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,2,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325909001,PE6,3259,90,1,0,3259,2024,1494,0,0,0,0,0,0,3,4,0,3259,1,1,1,2,0, ,0, ,0, ,0,435,0,1,0,1,010201,7,0,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325909101,PE6,3259,91,1,1,3259,2024,1494,3,1,0,3,3,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,1,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325909201,PE6,3259,92,1,1,3259,2024,1494,4,1,0,4,4,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,1,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      325909701,PE6,3259,97,1,2,3259,2024,1494,5,2,0,4,5,1,1,1,0,3259,1,1,1,2,0, ,0, ,0, ,1,435,2,1,0,1,010201,7,92727,0001,BAGUA,-5.6321149,-78.533486,06597
2024,      326001001,PE6,3260,10,1,2,3260,2024,1493,4,1,0,4,4,0,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,0,488,1,1,0,1,010701,9,813769,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326006001,PE6,3260,60,1,1,3260,2024,1493,4,1,0,4,4,1,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,1,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326007501,PE6,3260,75,1,1,3260,2024,1493,3,1,0,3,3,1,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,1,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326007801,PE6,3260,78,1,1,3260,2024,1493,1,0,0,1,1,0,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,0,488,0,1,0,1,010701,9,813769,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326008101,PE6,3260,81,1,2,3260,2024,1493,3,1,0,3,2,0,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,0,488,1,1,0,1,010701,9,813769,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326008701,PE6,3260,87,1,3,3260,2024,1493,6,1,0,6,6,1,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,2,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326011901,PE6,3260,119,1,2,3260,2024,1493,4,1,0,4,4,1,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,1,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326013901,PE6,3260,139,1,1,3260,2024,1493,3,0,0,3,0,1,1,2,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,1,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326014501,PE6,3260,145,1,2,3260,2024,1493,5,1,0,5,4,1,1,1,0,3260,1,1,1,2,0, ,0, ,0, ,1,488,2,1,0,1,010701,9,121069,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326017301,PE6,3260,173,1,0,3260,2024,1493,0,0,0,0,0,0,5,1,0,3260,1,1,1,2,0, ,0, ,0, ,0,488,0,1,0,1,010701,9,0,0001,BAGUA GRANDE,-5.7606785,-78.4322267,06685
2024,      326100601,PE6,3261,6,1,1,3261,2024,1490,5,1,0,5,5,1,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,1,1342,2,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326100901,PE6,3261,9,1,1,3261,2024,1490,3,2,0,3,3,1,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,1,1342,2,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326101001,PE6,3261,10,1,1,3261,2024,1490,1,0,0,1,1,0,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,0,1342,0,1,0,1,010701,8,611516,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326102201,PE6,3261,22,1,1,3261,2024,1490,2,1,0,2,2,1,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,1,1342,1,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326103201,PE6,3261,32,1,1,3261,2024,1490,5,1,0,5,5,2,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,1,1342,1,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326103301,PE6,3261,33,1,1,3261,2024,1490,3,1,0,3,3,0,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,0,1342,2,1,0,1,010701,8,611516,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326103401,PE6,3261,34,1,1,3261,2024,1490,3,1,0,3,3,2,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,2,1342,1,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326104401,PE6,3261,44,1,0,3261,2024,1490,0,0,0,0,0,0,6,3,0,3261,1,1,1,2,0, ,0, ,0, ,0,1342,0,1,0,1,010701,8,0,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326105201,PE6,3261,52,1,1,3261,2024,1490,5,1,0,5,5,1,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,1,1342,2,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326107301,PE6,3261,73,1,2,3261,2024,1490,5,1,0,5,5,3,1,1,0,3261,1,1,1,2,0, ,0, ,0, ,3,1342,1,1,0,1,010701,8,90979,0049,MIRAFLORES,-5.8587321,-78.3660884,0672002
2024,      326200701,PE6,3262,7,1,0,3262,2024,1490,0,0,0,0,0,0,6,3,0,3262,1,1,1,2,0, ,0, ,0, ,0,1277,0,1,0,1,010706,8,0,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326202101,PE6,3262,21,1,1,3262,2024,1490,3,1,0,3,3,2,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,2,1277,1,1,0,1,010706,8,104441,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326202801,PE6,3262,28,1,1,3262,2024,1490,2,0,0,2,1,0,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,0,1277,0,1,0,1,010706,8,702003,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326203801,PE6,3262,38,1,1,3262,2024,1490,1,0,0,1,1,0,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,0,1277,0,1,0,1,010706,8,702003,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326204401,PE6,3262,44,1,2,3262,2024,1490,5,1,0,5,5,1,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,1,1277,2,1,0,1,010706,8,104441,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326206601,PE6,3262,66,1,1,3262,2024,1490,4,1,0,4,4,0,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,0,1277,2,1,0,1,010706,8,702003,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326208101,PE6,3262,81,1,1,3262,2024,1490,4,1,0,4,4,1,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,1,1277,1,1,0,1,010706,8,104441,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326209001,PE6,3262,90,1,2,3262,2024,1490,4,1,0,4,4,1,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,1,1277,1,1,0,1,010706,8,104441,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326209501,PE6,3262,95,1,4,3262,2024,1490,5,2,0,5,5,1,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,0,1277,2,1,0,1,010706,8,702003,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326210401,PE6,3262,104,1,2,3262,2024,1490,5,1,0,5,5,1,1,1,0,3262,1,1,1,2,0, ,0, ,0, ,1,1277,1,1,0,1,010706,8,104441,0001,LONYA GRANDE,-6.0979502,-78.4202453,06843
2024,      326301001,PE6,3263,10,1,3,3263,2024,1494,3,0,0,3,3,0,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,0,2246,0,1,0,1,010306,8,830264,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326301501,PE6,3263,15,1,2,3263,2024,1494,5,1,0,5,5,1,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326301901,PE6,3263,19,1,1,3263,2024,1494,3,1,0,3,3,2,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326302401,PE6,3263,24,1,0,3263,2024,1494,0,0,0,0,0,0,6,4,0,3263,1,1,1,2,0, ,0, ,0, ,0,2246,0,1,0,1,010306,8,0,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326303801,PE6,3263,38,1,2,3263,2024,1494,3,1,0,3,3,1,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326304001,PE6,3263,40,1,2,3263,2024,1494,3,1,0,3,3,1,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326307001,PE6,3263,70,1,2,3263,2024,1494,4,2,0,4,4,1,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,2,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326307201,PE6,3263,72,1,1,3263,2024,1494,2,1,0,2,2,0,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,0,2246,1,1,0,1,010306,8,830264,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326308101,PE6,3263,81,1,2,3263,2024,1494,5,1,0,5,5,2,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,2,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326308901,PE6,3263,89,1,2,3263,2024,1494,3,1,0,3,3,1,1,1,0,3263,1,1,1,2,0, ,0, ,0, ,1,2246,1,1,0,1,010306,8,123523,0001,FLORIDA (POMACOCHAS),-5.824755,-77.9688349,0689701
2024,      326402201,PE6,3264,22,1,1,3264,2024,1491,1,0,0,1,1,0,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,0,1,0,1,010401,10,648760,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326402401,PE6,3264,24,1,2,3264,2024,1491,7,2,0,7,7,1,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,3,1,0,1,010401,10,286569,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326402501,PE6,3264,25,1,0,3264,2024,1491,0,0,0,0,0,0,9,1,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,0,1,0,1,010401,10,0,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326402601,PE6,3264,26,1,0,3264,2024,1491,0,0,0,0,0,0,9,3,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,0,1,0,1,010401,10,0,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326402701,PE6,3264,27,1,2,3264,2024,1491,3,1,0,3,3,1,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,1,1,0,1,010401,10,286569,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326410301,PE6,3264,103,1,1,3264,2024,1491,3,1,0,3,3,0,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,1,1,0,1,010401,10,648760,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326410401,PE6,3264,104,1,2,3264,2024,1491,6,1,0,6,6,2,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,2,220,1,1,0,1,010401,10,286569,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326410501,PE6,3264,105,1,1,3264,2024,1491,7,1,0,7,7,2,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,2,220,2,1,0,1,010401,10,286569,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326410701,PE6,3264,107,1,1,3264,2024,1491,3,0,0,3,3,0,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,0,1,0,1,010401,10,648760,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326410801,PE6,3264,108,1,1,3264,2024,1491,4,1,0,4,4,0,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,0,220,1,1,0,1,010401,10,648760,0009,YUMINGKUS,-4.468156666,-77.963866667,06492
2024,      326412001,PE6,3264,120,1,2,3264,2024,1491,5,1,0,5,5,1,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,2,1,0,1,010401,10,286569,0006,DATEM ENTSA,-4.457491667,-77.975221666,06492
2024,      326412501,PE6,3264,125,1,1,3264,2024,1491,3,1,0,3,3,2,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,1,1,0,1,010401,10,286569,0006,DATEM ENTSA,-4.457491667,-77.975221666,06492
2024,      326412601,PE6,3264,126,1,1,3264,2024,1491,3,1,0,3,3,1,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,1,1,0,1,010401,10,286569,0006,DATEM ENTSA,-4.457491667,-77.975221666,06492
2024,      326412701,PE6,3264,127,1,1,3264,2024,1491,7,2,0,7,7,2,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,2,220,2,1,0,1,010401,10,286569,0006,DATEM ENTSA,-4.457491667,-77.975221666,06492
2024,      326412801,PE6,3264,128,1,1,3264,2024,1491,6,1,0,6,6,1,1,1,0,3264,1,1,2,3,0, ,0, ,0, ,1,220,1,1,0,1,010401,10,286569,0006,DATEM ENTSA,-4.457491667,-77.975221666,06492
2024,      326500701,PE6,3265,7,1,2,3265,2024,1490,7,0,0,7,2,2,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,1,304,1,1,0,1,010205,10,255360,0044,PUTUIM,-5.028495,-78.372898333,06547
2024,      326500801,PE6,3265,8,1,2,3265,2024,1490,7,1,0,7,7,2,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,2,304,1,1,0,1,010205,10,255360,0044,PUTUIM,-5.028495,-78.372898333,06547
2024,      326500901,PE6,3265,9,1,2,3265,2024,1490,4,1,0,4,4,2,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,1,304,1,1,0,1,010205,10,255360,0044,PUTUIM,-5.028495,-78.372898333,06547
2024,      326501101,PE6,3265,11,1,1,3265,2024,1490,5,0,0,5,4,1,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,1,304,1,1,0,1,010205,10,255360,0044,PUTUIM,-5.028495,-78.372898333,06547
2024,      326501601,PE6,3265,16,1,1,3265,2024,1490,7,2,0,7,7,2,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,1,304,3,1,0,1,010205,10,255360,0044,PUTUIM,-5.028495,-78.372898333,06547
2024,      326508801,PE6,3265,88,1,0,3265,2024,1490,0,0,0,0,0,0,3,2,0,3265,1,1,2,3,0, ,0, ,0, ,0,304,0,1,0,1,010205,10,0,0053,TEMASHNUM,-5.09238,-78.357475,06547
2024,      326508901,PE6,3265,89,1,1,3265,2024,1490,3,1,0,3,3,0,1,1,0,3265,1,1,2,3,0, ,0, ,0, ,0,304,1,1,0,1,010205,10,578107,0053,TEMASHNUM,-5.09238,-78.357475,06547
